Name,Código,Local,Calle,Población,Tipo de cliente,Cod. Transporte,Transporte,Frecuencia,Kilos Promedio Semanal,Latitud,Longitud
Rengo Norte 2,3200072442,Ramirez Migueles Maria Olga,Ladron de Guevara 370,Rengo,Tradicional,,,M J,0,-34.40153,-70.84979
Chépica,3200072592,Lopez Bravo Margarita Filomena,Calle Cuatro Sitio 35 V Manuel Mont,Chepica,Tradicional,V1460,V1460,L W J V,0,-34.723473,-71.27345
Los Lirios,3200072828,Alvarez Cabello Joaquin Javier,Manuel Rodriguez 189,Requínoa,Tradicional,V2147,V2147,L W V,0,-34.22529,-70.78373
Rgua Nororiente 3 (Nueva),3200073384,Tapia Aguilar Maria Carina,Antonio Garfias 1197 Diego Portales,Rancagua,Tradicional,V1602,V1602,M S,0,-34.1586,-70.7148
Rengo Sur 1,3200073902,Osorio Lopez Romina Andrea,Coronel Marzan 208,Rengo,Tradicional,,,L W,0,-34.41355,-70.85838
Rgua Norte 1,3200074232,Romero Zuñiga Bernarda del Carmen,Milan 1242 Pobl Recreo 2,Rancagua,Tradicional,,,,0,-34.15191,-70.7327
,3200075129,Toloza Fierro Berta Agustina,Rinconada de Manantiales S/N,Placilla,Tradicional,V1460,Espinoza Silva Enrique Antonio,S,0,-34.62629,-71.04285
Rgua Nororiente 1,3200075468,Perez Nuñez Jorge Leonardo,Los Carpinteros 0759 Pobl Los Artez,Rancagua,Tradicional,,,,0,-34.15944,-70.72247
Graneros Poniente,3200075518,Leon Cantillana Denisse Danae,Liquidambar 108 V Rafael Carvallo,Graneros,Tradicional,,,L,0,-34.06233,-70.732727
,3200075521,Soc Com y de Trasnp P y C Ltda,El Roble 0672 V Gabriela Mistral,San Fernando,Tradicional,V2881,Reyes Huerta Carlos Abel,L,0,-34.57558,-71.00344
Machalí Oriente (Nueva),3200075655,Acevedo Valdivia Gloria Alicia,Los Andes 1605 Villa La Vinilla,Machalí,Tradicional,,,W S,0,-34.174,-70.64088
Rancagua Sur 1,3200075658,Catalan Ponce Sara Angelica,San Martin 0333 Pobl Esperanza,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.176754,-70.748344
Sn Fdo Norponiente 1,3200076305,Cadiz Osorio Marta Judith,Av Nincunlauta 32,San Fernando,Tradicional,Ramdy Carvajal,Ramdy Carvajal,L W V,0,-34.56463,-70.99402
Rgua Nororiente 3 (Nueva),3200076665,Ulloa Arriagada Elisa Mercedes,Antonio Garfias 1143 Pobl Diego Por,Rancagua,Tradicional,V1602,V1602,M S,0,-34.15797,-70.71539
Rancagua Oriente 1,3200076749,Bazan Michea Angello Patricio,Av Republica de Chile 02352 Pobl 1,Rancagua,Tradicional,V4022,V4022,L W V,0,-34.16813,-70.69967
Lo Miranda Sur,3200076750,Peralta Nuñez Viviana Graciela,Jose Miguel Carrera 020 Pobl Lautar,Doñihue,Tradicional,,,,0,-34.20305,-70.87924
Sn Fdo Suroriente 2,3200077184,Romero Reyes Francisco Antonio,Pje 1 Casa 427 Pobl Lautaro,San Fernando,Tradicional,V2881,V2881,M J S,0,-34.59493,-70.97808
Rosario,3200077229,Perez Pantoja Franco Andres,Libertad 202 Rosario,Rengo,Tradicional,V1432,V1432,M J S,0,-34.3478,-70.8377
San Vicente Cerro,3200077710,Campos Vasquez Nivia Regina,Callejon Los Olivos El Niche,San Vicente,Tradicional,V3294,V3294,M J S,0,-34.43804,-71.17121
Rengo Norte 2,3200077799,Ortiz Alarcon Teresa Carolina,Calle La Trilla 336 V El Molino,Rengo,Tradicional,,,M J,0,-34.39706,-70.84743
,3200078759,Caceres Perez Maria Iricina,Rinconada de Molineros S/N,Peralillo,Tradicional,V0553,Leon Reyes Claudio Esteban,V,0,-34.52645,-71.56687
Lo Miranda Norte,3200078909,Carn Fco Garrido El Marchigue EIRL,Pedro Aguirre Cerda 159,Doñihue,Tradicional,,,,0,-34.19667,-70.88921
Doñihue,3200079109,Lagos Olea Angelica Prosnelda,Av Rancagua 197,Doñihue,Tradicional,V0553,V0553,M J S,0,-34.22236,-70.95943
Lo Miranda Norte,3200079600,Distrib y Comercializadora Santiago,Francisco Perez 137 lote 2 A,Doñihue,Tradicional,,,,0,-34.18396,-70.88142
Rengo Norte 2,3200079870,Cabezas Reyes Norma Elena,Pje La Gavilla 281 V El Molino,Rengo,Tradicional,,,M J,0,-34.39719,-70.84838
,3200080258,Lobos Muñoz Francisco Agustin,Calle Central 61,Mostazal,Tradicional,V3969,Gutierrez Vera Juan Sebastian,M,0,-33.98526,-70.70647
Coltauco Centro,3200080772,Cordova Rojas Patricia del Carmen,Pje San Jose 605 Pobl San Juan,Doñihue,Tradicional,V1432,V1432,L W V,0,-34.25284,-70.99024
Rancagua Poniente 1,3200080828,Carrasco Acevedo Osman Artemio,Calle Rancagua 106 Pobl San Francis,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.1726793,-70.756836
Rengo Centro,3200081604,Correa Gonzalez Jorge Leonidas,Serrano 325,Rengo,Tradicional,,,M J,0,-34.40759,-70.85601
Rengo Norte 2,3200081630,Aguilar Aravena Pamela Antonieta,Benigno Roman 296 Pobl Los Renguino,Rengo,Tradicional,,,M J,0,-34.39685,-70.85572
Rancagua Oriente 1,3200081753,Gomez Torres Luis Emilio,Pje Diez 1342 Santa Filomena,Rancagua,Tradicional,V4022,V4022,L W V,0,-34.16514,-70.71392
Rancagua Poniente 2,3200081916,Miranda Poblete Juan Carlos,Isla Navarino 1597 V Torres del  Pa,Rancagua,Tradicional,V3912,V3912,M J S,0,-34.156475,-70.754
Rgua Nororiente 3 (Nueva),3200081959,Castro Gonzalez Luis Alberto,Av El Sol Block 1242 Depto 101,Rancagua,Tradicional,V1602,V1602,M S,0,-34.15731,-70.71152
Las Cabras Poniente,3200082518,Silva Olmedo Luis Alberto,Las Araucarias 584,Las Cabras,Tradicional,V3730,V3730,M W S,0,-34.28722,-71.30334
Coinco,3200073424,Vidal Rivera Alicia Marizet,Chillehue 41 Pobl El Cristo,Coinco,Tradicional,V4019,V4019,J S,0,-34.31099,-70.99272
,3200082969,Aldo Rodriguez Pinto Com EIRL,San Guillermo 723 A Lote 2,Mostazal,Tradicional,V3969,Gutierrez Vera Juan Sebastian,M,0,-33.984734,-70.70438
Rgua Norte 1,3200083097,Comercial Servicos Ferman Ltda,Villa Torino Calle Chorrillos 1420,Rancagua,Tradicional,,,,0,-34.1477,-70.7389
Coltauco Centro,3200084275,Fuentez Olivares Guillermo Marcelo,Carretera H-30 S/N Almendro,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.278976,-71.072275
Las Cabras Oriente,3200084369,Ceron Gonzalez Leandra Filomena,Carretera de La Fruta 699,Peumo,Tradicional,V3730,V3730,L W,0,-34.307297,-71.26719
Rancagua Poniente 1,3200085322,Ayala Rojas Francisco Javier,Huentemu 3330 Villa Dona Mabel,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.1681,-70.78037
Rancagua Poniente 1,3200085323,Padilla Vilugron Jose Miguel,Monte de Los Olivos 2180,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.178864,-70.76566
Olivar ,3200085484,Rojas Cruz Hilda Mireya,Av Santa Maria 18 C,Olivar,Tradicional,V0820,V0820,M,0,-34.21526,-70.803408
Doñihue,3200085731,Com Gerardo Lara Alarcon EIRL,Carretera H-30 N 4222,Doñihue,Tradicional,V0553,V0553,M J S,0,-34.232407,-70.970375
Machalí Poniente,3200086603,Ortiz Guinez Miguel Angel,Las Rosas 5 Loc 2,Machalí,Tradicional,,,M V,0,-34.171215,-70.681595
Doñihue,3200088286,Henriquez Rojas Maria Gabriela,Av Estacion 318 C,Doñihue,Tradicional,V0553,V0553,M J S,0,-34.227571,-70.964371
Rancagua Sur 1,3200089252,Francisca Molina Panaderias EIRL,Ercilla 575 Pobl Esperanza,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.18128,-70.74864
Rancagua Poniente 1,3200089513,Vasquez Yañez Adita del Carmen,Mama Rosa 2350 V Fernando Debesa,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.1731077,-70.7832418
,3200089514,Reale Bustamante Patricio Nicolas,Independencia 480 1b Local 2,Mostazal,Tradicional,V3969,Gutierrez Vera Juan Sebastian,M,0,-33.981033,-70.71241
Rgua Norte 2,3200089867,Corvalan Vasquez Alejandra Sally,Av San Lorenzo 1254 Villa Los Girasoles,Rancagua,Tradicional,,,,0,-34.131979,-70.73895196
Palmilla,3200090000,Catalán Abarca Jose Ariel,H Medina Esq Ignacio Carrera P124,Palmilla,Tradicional,V0820,V0820,L W V,0,-34.594006,-71.36156
Olivar ,3200090258,Garcia Rubio Maria Eugenia,Lote 1 Camino Vecinal,Olivar,Tradicional,V0820,V0820,M,0,-34.2034,-70.825908
Rancagua Poniente 1,3200090950,Galaz Palma Cesar Alexis,PJe Mostazal 452 PobL Irene Freire,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.16802,-70.76069
Requinoa Poniente,3200088493,Rubio Parada Irma Ruth,Camino El Abra 34 B,Requínoa,Tradicional,V4019,V4019,J S,0,-34.2861654,-70.8243074
Quinta de Tilcoco,3200091176,Com Patricia Trujillo EIRL,Av Argomedo 770,Quinta de Tilcoco,Tradicional,V1432,V1432,M J S,0,-34.347103,-70.957115
Rancagua Poniente 2,3200091456,Salazar Salama Jorge Nuncio,Av Suiza 428 Villa Suiza,Rancagua,Tradicional,V3912,V3912,M J S,0,-34.165355,-70.765512
Pichidegua,3200092203,Soto Suarez Maria Magdalena,Mateo de Toro y Zambrano S/N,Pichidegua,Tradicional,V1155,V1155,L W V,0,-34.36777,-71.27407
Graneros Poniente,3200092274,Gana Valenzuela Hermosina de las Me,Belen 0465 V Sagrada Familia,Graneros,Tradicional,,,L,0,-34.07165,-70.73508
Lago Rapel Norte,3200093733,Gallardo Muñoz Teobaldo Andres,Los Aromos S/N,Las Cabras,Tradicional,V3730,V3730,V,0,-34.176875,-71.367753
Graneros Sur,3200093874,Quijada Soto Hector Andres,Teniente Jimenez 322,Graneros,Tradicional,,,M J,0,-34.07846,-70.73029
Graneros Norte,3200093875,Contreras Torres Angel Mario,Psje. A. Valenzuela N 308,Graneros,Tradicional,V3969,V3969,M S,0,-34.0658,-70.72092
Rosario,3200094189,Carvajal Caceres Gladys del Carmen,LT B St 14 Los Gomeros,Rengo,Tradicional,V1432,V1432,M J S,0,-34.35302,-70.86206
Quinta de Tilcoco,3200094688,Castillo Caceres Ruben Enrique,Juan Moura 190,Quinta de Tilcoco,Tradicional,V1432,V1432,M J S,0,-34.351244,-70.964691
Sn Fdo Norponiente 1,3200095175,Bravo Diez de Medina Jocelyn Beatri,El Champion 0201 V el Rodeo Sur II,San Fernando,Tradicional,Ramdy Carvajal,Ramdy Carvajal,L W V,0,-34.57047,-71.00178
Rgua Norte 1,3200095438,Miranda Maldonado Elizabeth Vilma,Santa Maria 0510 Pobl Rajcevich,Rancagua,Tradicional,,,,0,-34.15866,-70.74675
Rancagua Sur 2,3200096455,Lobo Muñoz Marta Eliana,Las Torres 101 Pobl. Granja,Rancagua,Tradicional,V4055,V4055,M J S,0,-34.18562,-70.73554
Doñihue,3200096459,Com E & E Ltda,Pasaje Julia Diaz 300,Doñihue,Tradicional,V0553,V0553,M J S,0,-34.22424,-70.96587
Pichidegua,3200097342,Tobar Canales Adriana del Carmen,El Bosque 69 Lo Argentina,Pichidegua,Tradicional,V1155,V1155,L W V,0,-34.41897,-71.193648
Graneros Sur,3200097345,Piña Riquelme Juan Pablo,Colo Colo 266 Pobl Domingo Yanez,Graneros,Tradicional,,,M J,0,-34.077168,-70.731865
Nancagua,3200097492,Gomez Gomez Vicente Alejandro,Av Armando Jaramillo 363,Nancagua,Tradicional,V1460,V1460,L W V S,0,-34.650808,-71.202433
Rancagua Poniente 1,3200098396,Morales Villegas Maria Isabel,"Vav., Mama Rosa 3665",Rancagua,Tradicional,V3912,V3912,L W V,0,-34.171189,-70.7834741
Rancagua Sur 2,3200098646,Duarte Duarte Caterine Romina,Alfredo Helsby 1839,Rancagua,Tradicional,V4055,V4055,M J S,0,-34.188609,-70.742608
Rgua Norte 1,3200099320,Roman Ramos David Eduardo,Senador Baltazar Castro 1066,Rancagua,Tradicional,,,,0,-34.1480518,-70.7390789
Peumo,3200099371,Riquelme Ibarra Silvia Del Pilar,Psje El Trapiche 202 V Araucaria,Peumo,Tradicional,V1155,V1155,M J S,0,-34.39154,-71.17808
Rgua Norte 2,3200099495,Sandoval Paez Katerina Andrea,Pje Los Benedictinos N 2315 Parque,Rancagua,Tradicional,,,,0,-34.14117,-70.73205
Doñihue,3200099562,Aviles Marambio Eugenia de las Merc,Los Aromos N 003 Pob Santa Cristina,Doñihue,Tradicional,V0553,V0553,M J S,0,-34.20959,-70.89677
Rancagua Poniente 1,3200099564,Cabezas Muñoz Alejandra del Carmen,Av Provincial N 85 Irene Frei,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.16815,-70.75986
Rgua Norte 1,3200099942,Osorio Pereira Juan Pablo,Juan Antonio Rios 1137,Rancagua,Tradicional,,,,0,-34.15085,-70.74631
Graneros Sur,3200099976,Aliaga Inuma Lea,Camino Real 0575,Graneros,Tradicional,,,M J,0,-34.07391,-70.7337
Codegua Sur,3200100061,Sepulvedad Valenzuela Rosita Beatri,Andes 389,Codegua,Tradicional,,,V,0,-34.035355,-70.66253
Rgua Nororiente 3 (Nueva),3200100140,Bustamante Araya Aurora Isabel,Pasaje Kula 1274,Rancagua,Tradicional,V1602,V1602,M S,0,-34.152504,-70.710205
Rancagua Poniente 2,3200100258,Morales Michea Deminson Rodrigo,Pasaje Cinerea 1723,Rancagua,Tradicional,V3912,V3912,M J S,0,-34.151905,-70.754364
Rgua Nororiente 1,3200100322,Canales Nuñez Fabricio Alberto,Balmaceda 618,Rancagua,Tradicional,,,,0,-34.159489,-70.7303588
Requinoa Oriente,3200100385,Arcos Zapata Evelin Magdalena,Manuel Roman 38,Requínoa,Tradicional,V2147,V2147,L W V,0,-34.273035,-70.806917
Machalí Cerro (Nueva),3200100575,Acevedo Alamos Maria Angelica,Calle Las Violetas 6,Machalí,Tradicional,,,L J,0,-34.165577,-70.65228
Las Cabras Oriente,3200100979,Pino Reyes Jorge Emilio,Calle Singapur 56,Peumo,Tradicional,V3730,V3730,L W,0,-34.35302,-71.22053
,3200101082,Salas Figueroa Maria Elena,Pje Pedro Apostol 0186,San Fernando,Tradicional,V2881,Reyes Huerta Carlos Abel,L,0,-34.597095,-71.001513
Coltauco Centro,3200101356,Rojas Duran Marcelo Guillermo,Ruta H30 cruce Parral de Puren,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.268272,-71.056786
Rancagua Poniente 1,3200101497,Oregon Espinoza Ester Alicia,V Fernando de Bessa C Liduvina 3583,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.171276,-70.78264
Rancagua Sur 1,3200102252,Parra Soto Judith Angelica,El Molino 2083,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.182606,-70.7576
,3200102354,Gonzalez Carrasco Eduardo Antonio,Esmeralda 4,Mostazal,Tradicional,V3969,Gutierrez Vera Juan Sebastian,M,0,-33.98468,-70.7049
Codegua Norte,3200103177,Minimarket Roberto Sergio Moris EIR,Manuel Rubio 84 V Las Camelias,Mostazal,Tradicional,,,W,0,-34.01545,-70.66556
Requinoa Poniente,3200100386,Imio y Zuñiga Ltda,Calle Araucaria 1 A lote 49,Malloa,Tradicional,V4019,V4019,J S,0,-34.28434,-70.82942
Lago Rapel Norte,3200105358,Donoso Silva Fresia de las Mercedes,Llaveria Parcela 62,Las Cabras,Tradicional,V3730,V3730,V,0,-34.164677,-71.32761
Rgua Nororiente 2,3200105384,Urbina Soriano Marjorie Alejandra,Chepita Portales 0698 A,Rancagua,Tradicional,V1602,V1602,M J,0,-34.15738,-70.72109
Rengo Sur 1,3200105526,Dist de Abarrotes y Confites,Av. 11 de Septiembre 101,Rengo,Tradicional,,,L W,0,-34.41437,-70.85476
Las Cabras Poniente,3200105649,Nuñez Pino Gonzalo Sebastian,Av Arturo Prat 491 Pobl La Rosa,Las Cabras,Tradicional,V3730,V3730,M W S,0,-34.292004,-71.30405
Pichidegua,3200105748,Rojas Riveros Claudia Patricia,Pje Claudio Arrau 1319 Pobl Las Pal,Pichidegua,Tradicional,V1155,V1155,L W V,0,-34.367332,-71.27154
Las Cabras Poniente,3200105751,Soto Quintanilla Elizabeth Ines,Pje Las verbenas 101 V Las Palmas R,Las Cabras,Tradicional,V3730,V3730,M W S,0,-34.295593,-71.309502
Pichidegua,3200105754,Muñoz Fuentes Patricia Angelica,Arturo Prat 12 V Santa Teresa,Pichidegua,Tradicional,V1155,V1155,L W V,0,-34.3607,-71.2819
Rgua Mercado,3200105758,Soc Com Abarrotes Ltda,Mercado Modelo Loc 46 y 47,Rancagua,Tradicional,,,,0,-34.16684,-70.75173
Rancagua Sur 1,3200105760,Cantillana Labranque Paula Andrea,Abdon Anich 1154,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.1839,-70.75196
Rancagua Sur 1,3200105790,Abarca Allendes Maria Sonia,Republica de Siria 417 Villa San Pe,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.183693,-70.74827
Rgua Nororiente 1,3200105797,Soc Com Panif Rodenas Ltda,Membrillar 276,Rancagua,Tradicional,,,,0,-34.171898,-70.731316
Machalí Oriente (Nueva),3200105799,Lavin Romero Daniel Alejandro,Castro 94,Machalí,Tradicional,,,W S,0,-34.183025,-70.648476
,3200105934,Abarca Ubilla Jose Lorenzo,Av Espana 1087,San Vicente,Tradicional,V3294,Medina Flores Luis Hipolito,M,0,-34.43745,-71.07896
Requinoa Oriente,3200105951,Galdames Veliz Maria Veronica,San Francisco de Asis Lote 28 N24,Rancagua,Tradicional,V2147,V2147,L W V,0,-34.276875,-70.808815
Graneros Sur,3200106165,Olave Martinez Claudio Andres,Colo Colo 235,Graneros,Tradicional,,,M J,0,-34.07743,-70.73316
Sn Fdo Norponiente 1,3200106194,Marin Becerra Luis Osvaldo,Feliciano Silva 1400,San Fernando,Tradicional,Ramdy Carvajal,Ramdy Carvajal,L W V,0,-34.572843,-70.997371
,3200106552,Galaz Bustamante Pedro Alejandro,Oscar Gajardo 2012,Placilla,Tradicional,V1460,Espinoza Silva Enrique Antonio,LWS,0,-34.6371313,-71.1156238
Machalí Poniente,3200106602,Vera Moreno Mauricio Andres,Bahia San Pedro 64,Machalí,Tradicional,,,M V,0,-34.18083,-70.6858
Machalí Oriente (Nueva),3200106603,Vilchez Cespedes Ana Maria,Pasaje La Paz 294,Machalí,Tradicional,,,W S,0,-34.185453,-70.641755
Rgua Norte 2,3200106919,Gonzalez Alvarado Cinthya Irillen,Santa Margarita 3444 V Don Mateo IV,Rancagua,Tradicional,,,,0,-34.124477,-70.738304
Rancagua Poniente 2,3200106969,Miranda Palma Carolina Andrea,Presidente Salvador Allende 600 Loc,Rancagua,Tradicional,V3912,V3912,M J S,0,-34.162925,-70.76838
Rancagua Poniente 2,3200106970,Vasquez Labarca Alejandro del Carme,Baquedano 3099 Pabellon 1 Local 14,Rancagua,Tradicional,V3912,V3912,M J S,0,-34.164009,-70.768792
Rgua Norte 2,3200106972,Cortes Peña Andrea Cecilia,Av Vina del  Mar 2980,Rancagua,Tradicional,,,,0,-34.129485,-70.741807
Rancagua Poniente 1,3200106973,Maureira Parra Maria Carolina,Mama Chana 3534,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.17175,-70.78214
Machalí Oriente (Nueva),3200107166,Comercializadora Otam Ltda,Los Nogales sitio 8 Local 3,Machalí,Tradicional,,,W S,0,-34.208393,-70.65841
Machalí Cerro (Nueva),3200107170,Farias Ibarra Maria Brisa Soledad,El Esfuerzo 893,Machalí,Tradicional,,,L J,0,-34.16897,-70.64318
Rancagua Poniente 1,3200107819,Perez Casanova Stefania Andrea,Pasaje Mateo N 2206,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.171687,-70.783246
Lago Rapel Sur ,3200108103,Araya Piña Jose Manuel,El Estero SN,Las Cabras,Tradicional,V3730,V3730,J,0,-34.168556,-71.40775
Pichilemu Oriente,3200105828,Pino Ibarra Luis Hernan,Pje Padre Hurtado 302 Pobl San Andr,Pichilemu,Tradicional,V4019,V4019,M V,0,-34.401787,-71.99584
Rgua Nororiente 3 (Nueva),3200108900,Monsalve Torres Diego Sebastian Alf,Pasaje Aquiles 791,Rancagua,Tradicional,V1602,V1602,M S,0,-34.15974,-70.71185
Pelequén,3200106601,Castro Villagra Maria Sandra,Luis Marmolejo 37,Malloa,Tradicional,V4019,V4019,L,0,-34.46102,-70.89357
Pichilemu Poniente,3200107065,Cornejo Mella Andrea de las Mercede,Agustin Ross N 350 B,Pichilemu,Tradicional,V4019,V4019,M V,0,-34.38731,-72.00714
Pichidegua,3200109052,Pino Gonzalez Maria Teresa,Poblacion Padre Hurtado 741,Pichidegua,Tradicional,V1155,V1155,L W V,0,-34.38427,-71.243067
Lago Rapel Norte,3200109061,Zuñiga Viera Maria Magdalena,Tuniche 117 Sitio 14,Las Cabras,Tradicional,V3730,V3730,V,0,-34.254547,-71.29502
Sn Fdo Norponiente 1,3200109141,Moya Rodriguez Jorge Adam,Pasaje Los Arregladores 1791 Villa,San Fernando,Tradicional,Ramdy Carvajal,Ramdy Carvajal,L W V,0,-34.567675,-70.999435
Rgua Nororiente 2,3200109145,Inversiones Jose Daniel Roncal EIRL,La Cruz 01433,Rancagua,Tradicional,V1602,V1602,M J,0,-34.1506,-70.72405
Las Cabras Oriente,3200109277,Riquelme Lopez Angeline Andrea,Rosario de Codao Lote 9 SN,Peumo,Tradicional,V3730,V3730,L W,0,-34.3513,-71.22022
Las Cabras Oriente,3200109278,Donoso Bustos Victor Hugo,Carretera H 66 G N 272,Peumo,Tradicional,V3730,V3730,L W,0,-34.35902,-71.20989
Requinoa Oriente,3200109407,Ortega Moreno Susana Isabel,San Ignacio 722,Requínoa,Tradicional,V2147,V2147,L W V,0,-34.277732,-70.810733
Chépica,3200109410,Aguilera Valdes Ana Beatriz,La Union 43,Chepica,Tradicional,V1460,V1460,L W J V,0,-34.73023,-71.2798
Pichidegua,3200109523,Farias Maldonado Alejandra del Pila,Poblacion los Chorrillos 317,Pichidegua,Tradicional,V1155,V1155,L W V,0,-34.363647,-71.28189
Chépica,3200109548,Espina Soto Claudia Ines,Villa Esperanza 39,Chepica,Tradicional,V1460,V1460,L W J V,0,-34.71605,-71.25195
Las Cabras Oriente,3200109593,Zuñiga Peña Janeth Margarita,Codao Parcela 4,Peumo,Tradicional,V3730,V3730,L W,0,-34.347808,-71.207152
Doñihue,3200110141,Yanez Yanez Katherine Pilar,Delfin Carvallo 519,Doñihue,Tradicional,V0553,V0553,M J S,0,-34.223904,-70.96462
Lago Rapel Norte,3200110241,Catalan Cornejo Elizabeth Lorena,La Llaveria parcela 8 Lote B,Las Cabras,Tradicional,V3730,V3730,V,0,-34.162277,-71.3169
Rancagua Sur 1,3200110557,Arenas Santibañez Sonia Del Carmen,Pje Modena 2773,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.18228,-70.76789
Rancagua Sur 1,3200110558,Arboleda Bernal Adriana,El Meli 2772 Bosques de San Francis,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.18586,-70.76208
Rengo Norte 2,3200110820,MOLINO CAUPOLICAN SPA,Los Cesares 2200,Rengo,Tradicional,,,M J,0,-34.403076,-70.83734
Marchihue,3200111349,Zavala Hernandez Luis Ernesto de Je,Los Maitenes SN,Marchihue,Tradicional,V0553,V0553,L W V,0,-34.36412,-71.59587
Sn Fdo Norponiente 1,3200111579,Sociedad Comercial Araos Ortiz,Quilapan 38 panamericana 5 sur km 1,San Fernando,Tradicional,Ramdy Carvajal,Ramdy Carvajal,L W V,0,-34.53109,-70.93934
Rengo Sur 2,3200111661,Parra Avelo Lennon Brian,Las Dalias 1275 Local 3,Rengo,Tradicional,,,S,0,-34.407273,-70.842067
,3200111993,Contreras Celis Juan Enrique,Pj 2 Oriente 81 Chile Nuevo,San Vicente,Tradicional,V3294,Medina Flores Luis Hipolito,L,0,-34.4737,-70.97709
,3200111994,Santelices Ballesteros Carlos Enriq,Las Balsas 56,Las Cabras,Tradicional,V3730,Carvacho Mauro Luis Antonio,M,0,-34.1827289,-71.4708338
Rancagua Poniente 1,3200112568,Serrano Miranda Roberto Isaias,Roser Bru 2188 Villa Bosques de San,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.174267,-70.76783
Rancagua Poniente 1,3200113388,Galaz Milla Joana Isabel,Estrella Azul 2242,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.174408,-70.77512
Rengo Centro,3200113599,Gonzalez Gaete Monica Fabiola,Calle salvador 429  Villa El Romera,Rengo,Tradicional,,,M J,0,-34.40601,-70.85255
Lo Miranda Sur,3200113736,Solorza Catalan Miguel Angel,Raquel Astorga 020,Doñihue,Tradicional,,,,0,-34.198803,-70.88756
,3200114161,Jara Lucero Luisa Carolina,Calle Paull Harris 0145,San Fernando,Tradicional,V2881,Reyes Huerta Carlos Abel,L,0,-34.594203,-71.000755
Cunaco,3200114315,Medina Herrera  Rodolfo Rodrigo,El Huape Sitio 29  sn  Lote A Cunac,Nancagua,Tradicional,V0820,V0820,L W V,0,-34.65743,-71.2842
,3200114995,Fuentes Briones Nelly Del Camen,1 Sur 70   Pobl Chile Nuevo  El Tam,San Vicente,Tradicional,V3294,Medina Flores Luis Hipolito,L,0,-34.475143,-70.978745
Rancagua Poniente 1,3200115376,Morales Huerta Marcela Andrea,Calle Galilea 1962 Villa Galilea,Rancagua,Tradicional,V3912,V3912,L W V,0,-34.17598,-70.766396
Peumo,3200115458,Adones Parra Ivonne Teresa,Psj Carmelitas 678 Villa Santa Clar,Peumo,Tradicional,V1155,V1155,M J S,0,-34.39097,-71.18272
Rancagua Sur 1,3200115597,Ponce Cornejo Jessica Francisca,Avda El Molino 1969 Bosques de San,Rancagua,Tradicional,V4055,V4055,L W V,0,-34.181007,-70.756744
Machalí Cerro (Nueva),3200115601,Richard Vidal Marcelo Hernan,Los Juncos 19 Villa Monte Verde,Machalí,Tradicional,,,L J,0,-34.16483,-70.652084
Doñihue,3200115651,Araya  Cofre Fernando Antonio,Av Rancagua Lote  1   1000,Doñihue,Tradicional,V0553,V0553,M J S,0,-34.222755,-70.95614
Machalí Oriente (Nueva),3200115699,Ferrada Lagos Sandra Soledad,Tarapaca 312,Machalí,Tradicional,,,W S,0,-34.178177,-70.64748
,3200115707,Yañez Silva Hector Miguel Andres,Calle San Vicenzo 1649 Villa Toscan,San Vicente,Tradicional,V3294,Medina Flores Luis Hipolito,M,0,-34.432816,-71.08493
Marchihue,3200116219,Cabrera  Parraguez Maria Margarita,Av Arturo Prat 453,Marchihue,Tradicional,V0553,V0553,L W V,0,-34.399,-71.6184
Coltauco Centro,3200116386,Caroca  Madrid Laura de las Mercede,Almendro SN Carretera H 30,Coltauco,Tradicional,V1432,V1432,L W V,0,-34.27667,-71.06875
Rosario,3200116850,Oyarce Miranda Paola Andrea,Santa Isabel Lt 2 HJ 11,Rengo,Tradicional,V1432,V1432,M J S,0,-34.32752,-70.9112
Rosario,3200117095,Soc Comercial Los Pinos Ltda,Colonia Esmeralda Huerto 37,Rengo,Tradicional,V1432,V1432,M J S,0,-34.3383,-70.90015
Pelequén,3200114379,Arce Gonzalez Manuel Alberto,Av Santa Rosa 444,Malloa,Tradicional,V4019,V4019,L,0,-34.463983,-70.894631
Coinco,3200115653,Cinto Navarrete Maria Soledad,La Puntilla SN Copequen,Coinco,Tradicional,V4019,V4019,J S,0,-34.240253,-70.90307
